"","X","ID","X1.2.3.Trichlorobenzene","X1.2.4.Trichlorobenzene","Acenaphthene","Acenaphthylene","AGOC.3A","Alachlor","Aldrin","alpha.Hexachlorocyclohexane","Aluminium","Ammonium","Anionic.active.surfactants","Anthracene","AOX","Arsenic","Atrazine","Barium","Benzo.a.anthracene","Benzo.a.pyrene","Benzo.b.fluoranthene","Benzo.g.h.i.perylene","Benzo.k.fluoranthene","Berilium","beta.Hexaxchlorocyclohexane","Bicarbonates","Biochemical.Oxygen","Boron","Cadmium","Calcium","Carbonates","Cesium","Chemical.Oxygen.Demand..Cr.","Chemical.Oxygen.Demand..Mn.","Chlorides","Chlorodinine","Chromium","Chrysene","Copper","Cyanides","Dieldrin","Dissolved.organic.carbon","Dissolved.oxygen","Dissolved.silicates","Endosulfan..alpha.","Endosulfan..beta.","Endrin","Fecal.coliforms","Fecal.streptococci.","Fluoranthene","Fluorene","gamma.Hexachlorocyclohexane","Heptachlor","Heptachloroepoxide","Hexachlorobenzene","Indeno.1.2.3.c.d.pyrene","Inorganic.nitrogen","Iron","Isodrin","Lead","Macrozoobenthos","Magnesium","Manganese","Mercury","Methoxychlor","Methylosmoline","Metolachlor","Naphthalene","Nickel","Nitrates","Nitrites","Organic.nitrogen","Orthophosphate.phosphorus","Oxygen.saturation","p.p.DDD","p.p.DDE","p.p.DDT","PAHs","PCB.101","PCB.118","PCB.138","PCB.153","PCB.180","PCB.28","PCB.52","Pentachlorobenzene","Petroleum.hydrocarbons","Phenanthrene","Potassium","Pyrene","Selenium","Silica..SiO2.","Simazine","Sodium","Sulfides","Sulphates","Tetrachloromethane","Total.coliforms","Total.dissolved.phosphorus","Total.dissolved.salts","Total.extractable.matter","Total.hardness","Total.nitrogen","Total.organic.carbon","Total.phosphorus","Trifluralin","Water.temperature","Zinc"
"38",38,"Achara 14-Sep-11",0,0,0,0,0,0,0,0,0,-0.996296296296296,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,-0.428571428571429,0,0,-0.132432432432432,0,0,0,0.117647058823529,-0.173076923076923,0,-0.999909090909091,0,0.95,0,0,0,-0.0957446808510639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0,-0.0714285714285713,0,0,0,0,0,0,0.3,-0.1953125,-0.676470588235294,0,-0.582191780821918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305555555555556,0,-0.28735632183908,0,-0.12,1.8
"39",39,"Achara 15-Dec-11",0,0,0,0,0,0,0,0,0,-0.404494382022472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428572,0,0,0,0,0,0,-0.333333333333333,0,0,0,0,0,0,0,0,0.00854700854700867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.642487046632124,-0.166666666666667,0,-0.277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999959183673469,0,-0.125,0,7,-0.285714285714286
"40",40,"Achara 15-Feb-13",0,0,0,0,0,0,0,0,0,-0.999122807017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333333,0,0,-0.243362831858407,0,0,-0.999991666666667,-0.117647058823529,-0.172413793103448,0,0,0,-0.818181818181818,0,0,0,0.108333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.615384615384615,0,0.160714285714286,0,0,0,0,0,0,16999,-0.224806201550388,-0.277777777777778,0,-0.862745098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.372340425531915,0,-0.631578947368421,0,-0.5,-0.666666666666667
"41",41,"Achara 15-Feb-14",0,0,0,0,0,0,0,0,0,-0.497674418604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739130434782609,0,0,-0.133192389006342,0,0,0,0,-0.118421052631579,0,0,0,0,0,0,0,0.258333333333333,-0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105882352941177,0,0,0,0,0,0,0,0.244897959183673,-0.5,0,-0.1,0.218390804597701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649999999999999,0,-0.574074074074074,0,-0.5,0
"42",42,"Achara 15-Jan-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99983606557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",43,"Achara 15-Jan-16",0,0,0,0,0,0,0,0,0,-0.277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954653937947494,0,0,0,0,-0.078125,0,0,0,0,0,0,0,0.0413223140495868,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9998,0,-0.113636363636364,0,0,0,0,0,0,0,-0.303703703703704,-0.419354838709677,0,0.333333333333333,0.0760869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307086614173228,0,-0.0993485342019544,-0.229813664596273,0,0.48,0,-0.545454545454545,0
"44",44,"Achara 15-Mar-12",0,0,0,0,0,0,0,0,0,8.4020618556701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117648,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,-0.0942028985507247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373737373737374,0.416666666666667,-0.745454545454545,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472727272727273,0,1.18181818181818,0,0,0
"45",45,"Achara 15-May-10",0,0,0,0,0,0,0,0,0,-0.667857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249907532979904,0,0,0,0,0,0,0,0,0,0,0,0,-0.518905472636816,0,0,0,0,0,0,0,0,0,0,0,0,-0.501366120218579,-0.36,0,-0.689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.522267206477733,0,-0.482758620689655,0,0,0
"46",46,"Achara 15-May-15",0,0,0,0,0,0,0,0,0,2.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428572,0,0,0.13550135501355,0,0,0.0625,0.19047619047619,0.441860465116279,0,0,0,0,0,0,0,-0.224299065420561,-0.393939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297872340425532,0,0,0,0,0,0,0,0.315384615384615,3.90909090909091,0,-0.291666666666667,-0.141414141414141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163082437275986,0.277777777777778,0.0213675213675215,-0.568627450980392,0,0.416666666666667,0
"47",47,"Achara 15-Nov-13",0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0576923076923076,0,0,0,0.407407407407407,-0.0705128205128205,0,0,0,-0.880952380952381,0,0,0,0.122448979591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.935897435897436,0,0.507692307692308,0,299,0,0,0,0,-0.999944444444444,-0.0992366412213741,0.8,0,-0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287081339712919,0,0.843137254901961,0,-0.3,0
"48",48,"Achara 15-Oct-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106745400863049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",49,"Achara 16-Apr-10",0,0,0,0,0,0,0,0,0,8.03225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142857142857143,0,0,0.268608414239482,0,0,0.333333333333333,0,0.537313432835821,0,-0.5,0,-0.0666666666666666,0,0,0,-0.15,0.455148905633298,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0,-0.285714285714286,0,0.3,0,0,0,0,0,0,-0.076923076923077,-0.0226969292389853,3.16666666666667,-0.41025641025641,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198412698412698,0,0.16,0,0.833333333333333,0.555555555555556
"50",50,"Achara 16-Apr-11",0,0,0,0,0,0,0,0,0,-0.997368421052631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333333333,0,0,0.228323699421965,0,0,89999,0.666666666666667,0.436781609195402,0,0,0,5.08333333333333,0,0,0,-0.268680445151033,-0.304628632938644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.324324324324324,0,0,0,0,0,0,0.583333333333333,0.254716981132075,4.8,0,4.61290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310077519379845,0,3.22727272727273,0,0.666666666666667,1.4
"51",51,"Achara 16-Apr-16",0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.75,0,0,-0.115168539325843,0,0,0,0,-0.211864406779661,0,0,0,0,0,0,0,-0.123893805309735,0.642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289855072463768,0,0,0,0,0,0,0,-0.194444444444445,1.33333333333333,0,5.18181818181818,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434782608696,0,0,0,0,0.0843373493975903,0,-0.004566210045662,0,0,0,-0.110429447852761,0,-0.156996587030717,-0.0338983050847458,0,3.13793103448276,0,0.3,0
"52",52,"Achara 16-Aug-12",0,0,0,0,0,0,0,0,0,-0.997142857142857,0,0,0,15999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150602409638554,0,0,109999,-0.25,-0.111111111111111,0,0,0,-0.481481481481482,0,0,0,0.0649350649350648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317460318,0,0,0,0,0,0,0,0.525423728813559,-0.459459459459459,-0.638297872340425,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602272727272727,0,0,0,0,0,0,0,0,0,0,-0.026315789473684,0,2.18181818181818,0,0.066079295154185,0
"53",53,"Achara 16-Aug-13",0,0,0,0,0,0,0,0,0,-0.175,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,-0.346153846153846,0,0,-0.237529691211401,0,0,0,-0.473684210526316,-0.478632478632479,0,0,0,9999,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,-0.17,0,0,0,0,0,0,0,-0.605263157894737,1.66666666666667,0,-0.526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.631205673758865,0,-0.666666666666667,0,-0.115384615384615,0
"54",54,"Achara 16-Aug-14",0,0,0,0,0,0,0,0,0,-0.997297297297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5625,0,0,0.0075757575757575,0,0,2,0,0.046875,0,0,0,0,0,0,0,0.103448275862069,-0.157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805555555555555,0,0,0,0,0,0,0,0.0375939849624059,-0.465116279069767,0,-0.2,0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0,0,0,0,1.10526315789474,0,0.939597315436241,0,0,0,0.528,0,0.617647058823529,-0.0930232558139534,0.33201581027668,-0.345454545454546,0,-0.0909090909090909,0
"55",55,"Achara 16-Jan-10",0,0,0,0,0,0,0,0,0,0.927350427350427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259259259259259,0,0.333333333333333,-0.175392670157068,0,0,0.4,0.0465116279069768,-0.0689655172413793,0,-0.868421052631579,0,-0.557377049180328,0,0,0,0.059322033898305,-0.140092165898617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.64444444444444,0,1,0,0,0,0,-0.114285714285714,0.000628166160081119,0.52,3599,1.92397660818713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,1.18181818181818,0,-0.333333333333333,0
"56",56,"Achara 16-Jan-14",0,0,0,0,0,0,0,0,0,0.0213776722090261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.210526315789474,0,0,-0.0521042084168337,0,0,49999,0.55,-0.0256410256410257,0,0,0,0,0,0,0,0.212121212121212,-0.725490196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116279069767441,-0.666666666666667,0,0,0,0,0,0,-0.24031007751938,-0.372549019607843,0,-0.310344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0625,0,0.719827586206897,0,0,0,0.408805031446541,0,0,-0.115044247787611,0,1,0,-0.75,0
"57",57,"Achara 16-Jul-10",0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0,0,0,0,0,0,0,0,0,0,-0.310344827586207,0,0,0.230769230769231,0,0,-0.333333333333333,0.0526315789473685,0.759259259259259,0,-0.5,0,-0.314814814814815,0,0,0,-0.0625,-0.152570336922543,0,0,0,0,0,0,0,0,0,0,0,0,0.803763440860215,0,0,-0.5,0,-0.0625,0,0,0,0,0,0,0,0.825174825174825,1.6,0.794871794871795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856164383561644,0,1.25,0,0.222222222222222,-0.52
"58",58,"Achara 16-Jul-15",0,0,0,0,0,0,0,0,0,-0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36,0,0,0.0215384615384616,0,0,-0.0555555555555556,-0.0357142857142856,-0.121951219512195,0,0,0,0,0,0,0,-0.0263157894736841,-0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228571428571429,0,0,0,0,0,0,0,0.0722891566265061,-0.796875,0,-0.9,-0.0340909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167539267015706,-0.214285714285714,0.0256410256410257,0.409090909090909,0,-0.0434782608695652,0
"59",59,"Achara 16-Jul-16",0,0,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.538461538461539,0,0,-0.0674157303370786,0,0,2.8,-0.184210526315789,-0.21551724137931,0,0,0,0,0,0,0,-0.196078431372549,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144927536231884,0,0,0,0,0,0,0,-0.185567010309278,-0.222222222222222,0,0.189189189189189,-0.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379746835443038,0,-0.0829059829059829,-0.263565891472868,0,0.418604651162791,0,0,0
"60",60,"Achara 16-Jun-12",0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789473684210526,0,0,0.0830670926517571,0,0,109999,0.096774193548387,0.175,0,18999,0,1.09375,0,0,0,-0.209659714599341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,-0.107142857142857,0,0,0,0,0,0,16999,0.287671232876712,0.935483870967742,-0.999444444444444,5.9047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.201834862385321,0,1.73831775700935,0,0.453488372093023,1.4
"61",61,"Achara 16-May-13",0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380951,0,0,-0.141119221411192,0,0,139999,0.28,-0.108910891089109,0,0,0,-0.157894736842105,0,0,0,-0.299145299145299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343283,0,149,0,0,0,0,0,-0.191011235955056,0.357142857142857,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0775862068965516,0,1.5,0,0.0434782608695652,0
"62",62,"Achara 16-May-14",0,0,0,0,0,0,0,0,0,-0.762790697674419,0,0,0,0,-0.999530516431925,0,0,0,0,0,0,0,0,0,0.615384615384615,0,0,-0.392609699769053,0,0,0,0.272727272727273,-0.412280701754386,0,0,0,0,0,0,0,-0.0333333333333334,-0.157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,-0.266666666666667,0,0,0,0,0,-0.36697247706422,-0.516129032258065,0,-0.625,-0.0609756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.391061452513966,0,-0.64,0,-0.0909090909090909,0
"63",63,"Achara 16-Nov-12",0,0,0,0,0,0,0,0,0,-0.688235294117647,0,0,0,13999,0,0,0,0,0,0,0,0,0,0,-0.192307692307692,0,0,0.260387811634349,0,0,-0.999991666666667,-0.227272727272727,-0.0217391304347827,0,0,0,-0.483870967741935,0,0,0,0.0210526315789473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133333333333333,0,0,0,0,0,0,0,-0.0235294117647059,-0.117647058823529,10.5,0.232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16279069767442,0,0,0,0,0,0,0,0,0,0,0.125,0,0.210526315789474,0,0.25,0
"64",64,"Achara 16-Oct-10",0,0,0,0,0,0,0,0,0,-0.304347826086956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197752808988764,0,0,0,0,0,0,0,0,0,0,0,0,0.0594701240135287,0,0,0,0,0,0,0,0,0,0,0,0,0.0631036703155183,-0.2,-0.514150943396226,0.177777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155202821869489,0,0.115942028985507,0,0,0
"65",65,"Achara 16-Oct-15",0,0,0,0,0,0,0,0,0,0.123076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380954,0,0,0,0.0940594059405942,0,0,-0.6875,0,0.359649122807017,0,0,0,0,0,0,0,0.123287671232877,-0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,-0.998507462686567,0,0,0,0,0,0.581196581196581,-0.0263157894736842,0,-0.62,0.0789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,1599,0,0.212121212121212,0,0,0,0,0.15625,0,0.306818181818182,0,0,0,0,0,0.15546218487395,0.385135135135135,-0.00395256916996039,-0.693333333333333,0,-0.117647058823529,2
"66",66,"Achara 16-Sep-16",0,0,0,0,0,0,0,0,0,0.392857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208494208494209,0,0,0.75,0.136363636363636,0.571428571428572,0,0,0,0,0,0,0,0.0126582278481012,1.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,1.94871794871795,0.826086956521739,0,1.04,-0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407407407407407,0,0.208128078817734,1.03174603174603,0,-0.0161290322580645,0,-0.0869565217391304,0
"67",67,"Achara 17-Apr-09",0,0,0,0,0,0,0,0,0,0.785714285714286,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0.125,0.176470588235294,0,0,0.104046242774567,0,0,0.132075471698113,-0.99998,0.260869565217391,0,6999,0,-0.644295302013423,0,0,0,-0.0504201680672269,-0.319338422391858,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0,0,0,-0.357142857142857,-0.2,0,0,0,0,0,2,0.744749596122779,0.8,0.862654991074444,4.94011976047904,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0,0,0,0,0,0,0.290322580645161,0,0.29608938547486,0,0,0,-0.364406779661017,0,0,0.7,0,1.6,0,0.230769230769231,0
"68",68,"Achara 17-Feb-12",0,0,0,0,0,0,0,0,0,-0.647272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0,0,-0.175953079178886,0,0,0,0,0.305882352941176,0,-0.999933333333333,0,-0.42,0,0,0,0.0534351145038169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.583333333333333,0,0.4375,0,0,0,0,0,0,0,0,-0.2,0.71875,-0.615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122222222222222,0,0,0,0,0,0,0,0,0,0,0.0312499999999999,0,-0.629213483146067,0,0.333333333333333,0
"69",69,"Achara 17-Jan-13",0,0,0,0,0,0,0,0,0,-0.254901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269230769230769,0,-0.9996,0.302593659942363,0,0,-0.478260869565217,-0.54054054054054,0.611111111111111,0,0,0,1.83870967741936,0,0,0,-0.0322580645161291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.458333333333333,0,0.142857142857143,0,0,0,0,0,0,0,1.6875,-0.6,0,-0.779220779220779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,-0.743820224719101,0,0.2,-0.4
"70",70,"Achara 17-Jan-15",0,0,0,0,0,0,0,0,0,0.462962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006060606060606,0,0,-0.6875,0,-0.135746606334842,0,0,0,0,0,0,0,0.059322033898305,-0.548387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543478260869565,0,0,0,0,0,0,0,0.121794871794872,0.952380952380952,0,0.25,0.204819277108434,0,0,0,0,0,0,0,0,0,0,0,0,-0.992307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0074395536267825,0.085427135678392,0.0585585585585585,0.586206896551724,0,5,0
"71",71,"Achara 17-Jun-10",0,0,0,0,0,0,0,0,0,-0.784403669724771,0,0,0,-0.384615384615385,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0,0,-0.0869565217391304,0,0,0.125,-0.269230769230769,-0.307692307692308,0,-0.739130434782609,0,-0.903571428571429,0,0,0,0.0666666666666667,0.752815829528158,0,0,0,0,0,0,0,0,0,0,0,0,-0.201523545706371,0,0,-0.444444444444444,0,0.0666666666666666,0,0,0,0,0,0,-0.841269841269841,-0.0503018108651913,-0.617647058823529,-0.133333333333333,-0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185185185185185,0,-0.527777777777778,0,-0.1,-0.390243902439024
"72",72,"Achara 17-Jun-11",0,0,0,0,0,0,0,0,0,-0.460526315789474,0,0,0,-0.076923076923077,0,0,0,0,0,0,0,0,0,0,0.279069767441861,0,0,-0.07396449704142,0,0,0.125,-0.0344827586206897,0.602150537634409,0,0,0,1,0,0,0,0.450704225352113,-0.999988851727982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,-0.567901234567901,0,0,0,0,0,0,168999,0.134228187919463,12,0,1.20224719101124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279069767441861,0,1.43809523809524,0,-0.0434782608695652,-0.4
"73",73,"Achara 17-Mar-12",0,0,0,0,0,0,0,0,0,-0.646929824561404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416666666666667,0,0,0.213523131672598,0,0,-0.99999,0.0769230769230768,0.162162162162162,0,0,0,-0.379310344827586,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.463768115942029,0,0,0,0,0,0,0,-0.191176470588235,-0.176470588235294,0.214285714285714,-0.654545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379746835443037,0,0,0,0,0,0,0,0,0,0,-0.337448559670782,0,-0.694444444444444,0,0,0
"74",74,"Achara 17-May-09",0,0,0,0,0,0,0,0,0,0.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.2,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,-0.424778761061947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668518518518518,6.77777777777778,1.91828578750941,1.26814516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326666666666667,0,0,0.862745098039216,0,1.46153846153846,0,0.3125,1.2
"75",75,"Achara 17-Oct-14",0,0,0,0,0,0,0,0,0,1.38461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,-0.583333333333333,0,0,-0.234317343173432,0,0,1.2,-0.428571428571429,-0.116279069767442,0,0,0,0,0,0,0,0.240963855421687,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270270270270269,0,0,0,0,0,0,0,-0.326996197718631,0.444444444444444,0,1.40740740740741,0.168539325842697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,0,0,0.15,0,0.166089965397924,0,0,0,0.162303664921466,0,0.065612648221344,-0.302816901408451,0.120754716981132,1.1025641025641,0,-0.175257731958763,0
"76",76,"Achara 17-Sep-10",0,0,0,0,0,0,0,0,0,1.79487179487179,0,0,0,-0.444444444444444,0,0,0,0,0,0,0,0,0,0,-0.130434782608696,0,0,-0.0767326732673268,0,0,-0.305555555555556,-0.633333333333333,0.155339805825243,0,-0.5,0,0.171428571428571,0,0,0,0.209876543209877,-0.0956743592717151,0,0,0,0,0,0,0,0,0,0,0,0,-0.00429922613929503,0,0,-0.357142857142857,0,0.304347826086957,0,0,0,0,0,0,0.545454545454545,0.0084210526315791,-0.695652173913043,-0.61038961038961,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117845117845118,0,0.413793103448276,0,-0.347826086956522,1
"77",77,"Achara 18-Apr-14",0,0,0,0,0,0,0,0,0,2149,0,0,0,0,2129,0,0,0,0,0,0,0,0,-0.214285714285714,-0.657894736842105,0,0,-0.0334821428571429,0,0,0,-0.290322580645161,-0.0420168067226891,0,0,0,0,0,0,0,-0.174311926605505,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571428572,0.4,299,0,0,0,0,0,0.159574468085107,0.631578947368421,0,0.714285714285714,-0.219047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,0,0,0,0,-0.442424242424242,0,-0.225563909774436,0,0,0,-0.151785714285714,0,-0.0543549443352979,0.269503546099291,0,2.26086956521739,0,-0.214285714285714,0
