"","location","Year","measure","mean_v","min_v","max_v","range"
"280","Boonsri","1999","Manganese",0.0587586206896552,0.004,0.33,"0.004 , 0.0587586206896552 , 0.33"
"281","Boonsri","1999","Nitrates",1.54838709677419,0.62,3.81,"0.62 , 1.54838709677419 , 3.81"
"282","Boonsri","1999","Nitrites",0.0370967741935484,0.01,0.07,"0.01 , 0.0370967741935484 , 0.07"
"283","Boonsri","1999","Orthophosphate-phosphorus",0.0558064516129032,0.03,0.12,"0.03 , 0.0558064516129032 , 0.12"
"284","Boonsri","1999","p,p-DDT",0.0464258064516129,0,0.21,"0 , 0.0464258064516129 , 0.21"
"285","Boonsri","1999","Potassium",2.79677419354839,2.2,3.8,"2.2 , 2.79677419354839 , 3.8"
"286","Boonsri","1999","Sodium",13.6064516129032,8.9,19.7,"8.9 , 13.6064516129032 , 19.7"
"287","Boonsri","1999","Sulphates",41.1290322580645,22.3,69.8,"22.3 , 41.1290322580645 , 69.8"
"288","Boonsri","1999","Total coliforms",1.1749375,0.0045,16,"0.0045 , 1.1749375 , 16"
"289","Boonsri","1999","Total phosphorus",0.09,0.05,0.17,"0.05 , 0.09 , 0.17"
"290","Boonsri","1999","Water temperature",11.5111111111111,1,23.5,"1 , 11.5111111111111 , 23.5"
"291","Boonsri","1999","Zinc",72.5862068965517,10,742,"10 , 72.5862068965517 , 742"
"292","Boonsri","2000","Ammonium",0.391714285714286,0.19,0.76,"0.19 , 0.391714285714286 , 0.76"
"293","Boonsri","2000","Anionic active surfactants",0.056,0.04,0.09,"0.04 , 0.056 , 0.09"
"294","Boonsri","2000","Atrazine",0.0370588235294118,0.02,0.07,"0.02 , 0.0370588235294118 , 0.07"
"295","Boonsri","2000","Bicarbonates",177.228571428571,140,220,"140 , 177.228571428571 , 220"
"296","Boonsri","2000","Biochemical Oxygen",4.51428571428571,2.9,6.9,"2.9 , 4.51428571428571 , 6.9"
"297","Boonsri","2000","Cadmium",1.43314285714286,0.11,7,"0.11 , 1.43314285714286 , 7"
"298","Boonsri","2000","Calcium",55.6857142857143,48.7,62.7,"48.7 , 55.6857142857143 , 62.7"
"299","Boonsri","2000","Chemical Oxygen Demand (Cr)",11.7085714285714,7.6,19.3,"7.6 , 11.7085714285714 , 19.3"
"300","Boonsri","2000","Chemical Oxygen Demand (Mn)",5.78,3.5,8.8,"3.5 , 5.78 , 8.8"
"301","Boonsri","2000","Chlorides",21.4085714285714,14.9,27.7,"14.9 , 21.4085714285714 , 27.7"
"302","Boonsri","2000","Chromium",10.9845714285714,1,45.09,"1 , 10.9845714285714 , 45.09"
"303","Boonsri","2000","Copper",21.2065714285714,2,71.33,"2 , 21.2065714285714 , 71.33"
"304","Boonsri","2000","Dissolved oxygen",9.17777777777778,5,11.9,"5 , 9.17777777777778 , 11.9"
"305","Boonsri","2000","Fecal coliforms",0.132620689655172,0.006,1.4,"0.006 , 0.132620689655172 , 1.4"
"306","Boonsri","2000","Fecal streptococci ",0.019125,0.004,0.09,"0.004 , 0.019125 , 0.09"
"307","Boonsri","2000","gamma-Hexachlorocyclohexane",0.0429411764705882,0.01,0.14,"0.01 , 0.0429411764705882 , 0.14"
"308","Boonsri","2000","Iron",0.596285714285714,0.22,1.5,"0.22 , 0.596285714285714 , 1.5"
"309","Boonsri","2000","Lead",34.5491428571429,11,181.1,"11 , 34.5491428571429 , 181.1"
"310","Boonsri","2000","Macrozoobenthos",1.85971428571429,1.6,2.1,"1.6 , 1.85971428571429 , 2.1"
"311","Boonsri","2000","Magnesium",14.2914285714286,3.7,55.4,"3.7 , 14.2914285714286 , 55.4"
"312","Boonsri","2000","Manganese",0.0562571428571429,0.003,0.15,"0.003 , 0.0562571428571429 , 0.15"
"313","Boonsri","2000","Nitrates",1.37885714285714,0.67,2.36,"0.67 , 1.37885714285714 , 2.36"
"314","Boonsri","2000","Nitrites",0.0582857142857143,0.01,0.52,"0.01 , 0.0582857142857143 , 0.52"
"315","Boonsri","2000","Orthophosphate-phosphorus",0.0614285714285714,0.03,0.11,"0.03 , 0.0614285714285714 , 0.11"
"316","Boonsri","2000","p,p-DDT",0.108571428571429,0.01,0.88,"0.01 , 0.108571428571429 , 0.88"
"317","Boonsri","2000","Potassium",2.72,2.1,4.2,"2.1 , 2.72 , 4.2"
"318","Boonsri","2000","Sodium",15.34,10.5,18.8,"10.5 , 15.34 , 18.8"
"319","Boonsri","2000","Sulphates",42.1342857142857,28.5,61.2,"28.5 , 42.1342857142857 , 61.2"
"320","Boonsri","2000","Total coliforms",3.2740625,0.04,16,"0.04 , 3.2740625 , 16"
"321","Boonsri","2000","Total extractable matter",0.08,0.05,0.15,"0.05 , 0.08 , 0.15"
"322","Boonsri","2000","Total phosphorus",0.106285714285714,0.06,0.15,"0.06 , 0.106285714285714 , 0.15"
"323","Boonsri","2000","Water temperature",12.4194444444444,1.9,26,"1.9 , 12.4194444444444 , 26"
"324","Boonsri","2000","Zinc",63.9142857142857,3,268,"3 , 63.9142857142857 , 268"
"325","Boonsri","2001","Ammonium",0.227666666666667,0.04,0.66,"0.04 , 0.227666666666667 , 0.66"
"326","Boonsri","2001","Anionic active surfactants",0.0117391304347826,0,0.05,"0 , 0.0117391304347826 , 0.05"
"327","Boonsri","2001","Atrazine",0.0157142857142857,0.01,0.02,"0.01 , 0.0157142857142857 , 0.02"
"328","Boonsri","2001","Bicarbonates",192.743333333333,152,261.3,"152 , 192.743333333333 , 261.3"
"329","Boonsri","2001","Biochemical Oxygen",3.29666666666667,1.3,5.8,"1.3 , 3.29666666666667 , 5.8"
"330","Boonsri","2001","Cadmium",2.85583333333333,0.03,10,"0.03 , 2.85583333333333 , 10"
"331","Boonsri","2001","Calcium",54.34,48,66.2,"48 , 54.34 , 66.2"
"332","Boonsri","2001","Chemical Oxygen Demand (Cr)",12.5041666666667,6.8,25,"6.8 , 12.5041666666667 , 25"
"333","Boonsri","2001","Chemical Oxygen Demand (Mn)",5.20233333333333,3,8.17,"3 , 5.20233333333333 , 8.17"
"334","Boonsri","2001","Chlorides",21.3966666666667,15.6,27.7,"15.6 , 21.3966666666667 , 27.7"
"335","Boonsri","2001","Chromium",14.1196296296296,1.52,40.68,"1.52 , 14.1196296296296 , 40.68"
"336","Boonsri","2001","Copper",16.9381481481481,5.16,30.7,"5.16 , 16.9381481481481 , 30.7"
"337","Boonsri","2001","Dissolved oxygen",8.52533333333333,5.3,12.08,"5.3 , 8.52533333333333 , 12.08"
"338","Boonsri","2001","Fecal coliforms",0.024,0.006,0.07,"0.006 , 0.024 , 0.07"
"339","Boonsri","2001","Fecal streptococci ",0.0154444444444444,0.002,0.11,"0.002 , 0.0154444444444444 , 0.11"
"340","Boonsri","2001","gamma-Hexachlorocyclohexane",0.0722222222222222,0.01,0.38,"0.01 , 0.0722222222222222 , 0.38"
"341","Boonsri","2001","Iron",0.507777777777778,0.21,1.01,"0.21 , 0.507777777777778 , 1.01"
"342","Boonsri","2001","Lead",21.7569230769231,1.31,81.24,"1.31 , 21.7569230769231 , 81.24"
"343","Boonsri","2001","Macrozoobenthos",1.85857142857143,1.53,2.03,"1.53 , 1.85857142857143 , 2.03"
"344","Boonsri","2001","Magnesium",14.5866666666667,11.6,20.4,"11.6 , 14.5866666666667 , 20.4"
"345","Boonsri","2001","Manganese",0.108148148148148,0.03,0.48,"0.03 , 0.108148148148148 , 0.48"
"346","Boonsri","2001","Nickel",1.81333333333333,1.33,2.46,"1.33 , 1.81333333333333 , 2.46"
"347","Boonsri","2001","Nitrates",1.17933333333333,0.09,2.2,"0.09 , 1.17933333333333 , 2.2"
"348","Boonsri","2001","Nitrites",0.0306666666666667,0.01,0.05,"0.01 , 0.0306666666666667 , 0.05"
"349","Boonsri","2001","Orthophosphate-phosphorus",0.0543333333333333,0.02,0.17,"0.02 , 0.0543333333333333 , 0.17"
"350","Boonsri","2001","p,p-DDT",0.0538888888888889,0.01,0.18,"0.01 , 0.0538888888888889 , 0.18"
"351","Boonsri","2001","Potassium",3.29115384615385,2.3,4.4,"2.3 , 3.29115384615385 , 4.4"
"352","Boonsri","2001","Sodium",15.5423076923077,6.7,23.6,"6.7 , 15.5423076923077 , 23.6"
"353","Boonsri","2001","Sulphates",46.42,19.1,58,"19.1 , 46.42 , 58"
"354","Boonsri","2001","Total coliforms",1.45678947368421,0.009,9.2,"0.009 , 1.45678947368421 , 9.2"
"355","Boonsri","2001","Total extractable matter",0.124444444444444,0.07,0.17,"0.07 , 0.124444444444444 , 0.17"
"356","Boonsri","2001","Total phosphorus",0.0696296296296296,0.05,0.11,"0.05 , 0.0696296296296296 , 0.11"
"357","Boonsri","2001","Water temperature",14.1166666666667,3,23.5,"3 , 14.1166666666667 , 23.5"
"358","Boonsri","2001","Zinc",66.4074074074074,15,210,"15 , 66.4074074074074 , 210"
"359","Boonsri","2002","Ammonium",0.451587301587302,0.12,0.86,"0.12 , 0.451587301587302 , 0.86"
"360","Boonsri","2002","Anionic active surfactants",0.07,0.06,0.08,"0.06 , 0.07 , 0.08"
"361","Boonsri","2002","Atrazine",0,0,0,"0 , 0 , 0"
"362","Boonsri","2002","Bicarbonates",166.255555555556,134.2,201.3,"134.2 , 166.255555555556 , 201.3"
"363","Boonsri","2002","Biochemical Oxygen",3.87407407407407,2.1,6.2,"2.1 , 3.87407407407407 , 6.2"
"364","Boonsri","2002","Cadmium",0.779411764705882,0.1,3.58,"0.1 , 0.779411764705882 , 3.58"
"365","Boonsri","2002","Calcium",47.1606349206349,38.6,60.8,"38.6 , 47.1606349206349 , 60.8"
"366","Boonsri","2002","Chemical Oxygen Demand (Cr)",12.1060606060606,7.2,27.6,"7.2 , 12.1060606060606 , 27.6"
"367","Boonsri","2002","Chemical Oxygen Demand (Mn)",5.44366666666667,3.4,9.8,"3.4 , 5.44366666666667 , 9.8"
"368","Boonsri","2002","Chlorides",21.508253968254,16.5,29.1,"16.5 , 21.508253968254 , 29.1"
"369","Boonsri","2002","Chromium",7.70852941176471,0.45,65.3,"0.45 , 7.70852941176471 , 65.3"
"370","Boonsri","2002","Copper",22.6370588235294,1.83,79.2,"1.83 , 22.6370588235294 , 79.2"
"371","Boonsri","2002","Dissolved oxygen",8.3284126984127,5.7,11.2,"5.7 , 8.3284126984127 , 11.2"
"372","Boonsri","2002","Fecal coliforms",0.201,0.006,2.5,"0.006 , 0.201 , 2.5"
"373","Boonsri","2002","Fecal streptococci ",0.00641666666666667,0.002,0.02,"0.002 , 0.00641666666666667 , 0.02"
"374","Boonsri","2002","gamma-Hexachlorocyclohexane",0.0126923076923077,0,0.04,"0 , 0.0126923076923077 , 0.04"
"375","Boonsri","2002","Iron",1.3227027027027,0.04,30.25,"0.04 , 1.3227027027027 , 30.25"
"376","Boonsri","2002","Lead",13.4277419354839,1.14,115.5,"1.14 , 13.4277419354839 , 115.5"
"377","Boonsri","2002","Magnesium",13.002380952381,9.7,18.43,"9.7 , 13.002380952381 , 18.43"
"378","Boonsri","2002","Manganese",6.32783783783784,0.01,232,"0.01 , 6.32783783783784 , 232"
"379","Boonsri","2002","Nickel",3.33333333333333,0,10.02,"0 , 3.33333333333333 , 10.02"
"380","Boonsri","2002","Nitrates",1.45730158730159,0.4,3.03,"0.4 , 1.45730158730159 , 3.03"
"381","Boonsri","2002","Nitrites",0.033968253968254,0.005,0.15,"0.005 , 0.033968253968254 , 0.15"
"382","Boonsri","2002","Orthophosphate-phosphorus",0.119047619047619,0.02,0.21,"0.02 , 0.119047619047619 , 0.21"
"383","Boonsri","2002","p,p-DDT",0.01,0,0.11,"0 , 0.01 , 0.11"
"384","Boonsri","2002","PAHs",9.3,9.3,9.3,"9.3 , 9.3 , 9.3"
"385","Boonsri","2002","Petroleum hydrocarbons",2.2,2.2,2.2,"2.2 , 2.2 , 2.2"
"386","Boonsri","2002","Potassium",3.26666666666667,2.8,3.7,"2.8 , 3.26666666666667 , 3.7"
"387","Boonsri","2002","Sodium",14.5333333333333,12.1,16.3,"12.1 , 14.5333333333333 , 16.3"
"388","Boonsri","2002","Sulphates",38.2984126984127,19.5,88,"19.5 , 38.2984126984127 , 88"
"389","Boonsri","2002","Total coliforms",1.55544444444444,0.008,16,"0.008 , 1.55544444444444 , 16"
"390","Boonsri","2002","Total phosphorus",0.151904761904762,0.05,0.25,"0.05 , 0.151904761904762 , 0.25"
"391","Boonsri","2002","Water temperature",15.1,1.3,27,"1.3 , 15.1 , 27"
"392","Boonsri","2002","Zinc",27.6567567567568,1.3,307,"1.3 , 27.6567567567568 , 307"
"393","Boonsri","2003","Ammonium",0.304266666666667,0.085,0.745,"0.085 , 0.304266666666667 , 0.745"
"394","Boonsri","2003","Anionic active surfactants",0.032969696969697,0.024,0.074,"0.024 , 0.032969696969697 , 0.074"
"395","Boonsri","2003","Atrazine",0,0,0,"0 , 0 , 0"
"396","Boonsri","2003","Bicarbonates",180.25,146.4,219.6,"146.4 , 180.25 , 219.6"
"397","Boonsri","2003","Biochemical Oxygen",3.60982456140351,2.12,4.9,"2.12 , 3.60982456140351 , 4.9"
"398","Boonsri","2003","Cadmium",1.59128888888889,0.09,9.029,"0.09 , 1.59128888888889 , 9.029"
"399","Boonsri","2003","Calcium",50.4628333333333,40,67,"40 , 50.4628333333333 , 67"
"400","Boonsri","2003","Chemical Oxygen Demand (Cr)",10.9268421052632,7.3,21.7,"7.3 , 10.9268421052632 , 21.7"
"401","Boonsri","2003","Chemical Oxygen Demand (Mn)",5.61516666666667,3.4,13.2,"3.4 , 5.61516666666667 , 13.2"
"402","Boonsri","2003","Chlorides",20.3823333333333,14.7,26.5,"14.7 , 20.3823333333333 , 26.5"
"403","Boonsri","2003","Chromium",2.61806666666667,0.62,8.27,"0.62 , 2.61806666666667 , 8.27"
"404","Boonsri","2003","Copper",9.12255555555556,1.32,24.35,"1.32 , 9.12255555555556 , 24.35"
"405","Boonsri","2003","Dissolved oxygen",8.49766666666667,5,11.7,"5 , 8.49766666666667 , 11.7"
"406","Boonsri","2003","Fecal coliforms",2.23893939393939,0,23,"0 , 2.23893939393939 , 23"
"407","Boonsri","2003","Fecal streptococci ",0.333181818181818,0,4.5,"0 , 0.333181818181818 , 4.5"
"408","Boonsri","2003","gamma-Hexachlorocyclohexane",0.0416666666666667,0.022,0.073,"0.022 , 0.0416666666666667 , 0.073"
"409","Boonsri","2003","Iron",0.464333333333333,0.026,2.097,"0.026 , 0.464333333333333 , 2.097"
"410","Boonsri","2003","Lead",6.02345238095238,0.45,19.21,"0.45 , 6.02345238095238 , 19.21"
"411","Boonsri","2003","Macrozoobenthos",1.60833333333333,1.2,1.9,"1.2 , 1.60833333333333 , 1.9"
"412","Boonsri","2003","Magnesium",12.4651666666667,5.8,22,"5.8 , 12.4651666666667 , 22"
"413","Boonsri","2003","Manganese",0.280933333333333,0.014,3.85,"0.014 , 0.280933333333333 , 3.85"
"414","Boonsri","2003","Nickel",3.38877083333333,0.022,13.59,"0.022 , 3.38877083333333 , 13.59"
"415","Boonsri","2003","Nitrates",1.2687,0.35,3.12,"0.35 , 1.2687 , 3.12"
"416","Boonsri","2003","Nitrites",0.0424666666666667,0.018,0.21,"0.018 , 0.0424666666666667 , 0.21"
"417","Boonsri","2003","Orthophosphate-phosphorus",0.0883166666666667,0.006,0.228,"0.006 , 0.0883166666666667 , 0.228"
"418","Boonsri","2003","Potassium",2.95666666666667,1,4,"1 , 2.95666666666667 , 4"
"419","Boonsri","2003","Silica (SiO2)",8.91777777777778,4.68,12.6,"4.68 , 8.91777777777778 , 12.6"
"420","Boonsri","2003","Sodium",15.1533333333333,10,19.2,"10 , 15.1533333333333 , 19.2"
"421","Boonsri","2003","Sulphates",34.418,3.4,56,"3.4 , 34.418 , 56"
"422","Boonsri","2003","Total coliforms",31.3790909090909,0.17,320,"0.17 , 31.3790909090909 , 320"
"423","Boonsri","2003","Total phosphorus",0.123488888888889,0.047,0.23,"0.047 , 0.123488888888889 , 0.23"
"424","Boonsri","2003","Water temperature",13.3483333333333,0.8,26,"0.8 , 13.3483333333333 , 26"
"425","Boonsri","2003","Zinc",24.7735555555556,2,140,"2 , 24.7735555555556 , 140"
"426","Boonsri","2004","Ammonium",0.2455,0.077,0.916,"0.077 , 0.2455 , 0.916"
"427","Boonsri","2004","Anionic active surfactants",0.000707317073170732,0,0.029,"0 , 0.000707317073170732 , 0.029"
"428","Boonsri","2004","Arsenic",0.242,0.242,0.242,"0.242 , 0.242 , 0.242"
"429","Boonsri","2004","Atrazine",0.048,0.047,0.049,"0.047 , 0.048 , 0.049"
"430","Boonsri","2004","Bicarbonates",188.155147058824,152.5,231.8,"152.5 , 188.155147058824 , 231.8"
"431","Boonsri","2004","Biochemical Oxygen",3.28784615384615,1.8,4.5,"1.8 , 3.28784615384615 , 4.5"
"432","Boonsri","2004","Cadmium",2.75620967741935,0,14.74,"0 , 2.75620967741935 , 14.74"
"433","Boonsri","2004","Calcium",50.964375,36.3,61.8,"36.3 , 50.964375 , 61.8"
"434","Boonsri","2004","Chemical Oxygen Demand (Cr)",9.13984615384615,5.43,12.16,"5.43 , 9.13984615384615 , 12.16"
"435","Boonsri","2004","Chemical Oxygen Demand (Mn)",5.22846153846154,2.31,7.79,"2.31 , 5.22846153846154 , 7.79"
"436","Boonsri","2004","Chlorides",20.1984615384615,15.4,27.43,"15.4 , 20.1984615384615 , 27.43"
"437","Boonsri","2004","Chromium",3.3324406779661,0.228,14.04,"0.228 , 3.3324406779661 , 14.04"
"438","Boonsri","2004","Copper",12.7141896551724,2.956,88.6,"2.956 , 12.7141896551724 , 88.6"
"439","Boonsri","2004","Dissolved oxygen",8.27294117647059,5.2,11.62,"5.2 , 8.27294117647059 , 11.62"
"440","Boonsri","2004","Fecal coliforms",0.350266666666667,0.04,3.6,"0.04 , 0.350266666666667 , 3.6"
"441","Boonsri","2004","Fecal streptococci ",0.0139,0,0.04,"0 , 0.0139 , 0.04"
"442","Boonsri","2004","gamma-Hexachlorocyclohexane",0.0319,0,0.16,"0 , 0.0319 , 0.16"
"443","Boonsri","2004","Iron",0.677503076923077,0.0497,2.915,"0.0497 , 0.677503076923077 , 2.915"
"444","Boonsri","2004","Lead",4.09339344262295,0.122,13,"0.122 , 4.09339344262295 , 13"
"445","Boonsri","2004","Macrozoobenthos",1.87945945945946,1.2,2.08,"1.2 , 1.87945945945946 , 2.08"
"446","Boonsri","2004","Magnesium",12.4253846153846,7.7,19.4,"7.7 , 12.4253846153846 , 19.4"
"447","Boonsri","2004","Manganese",0.0753075,0,0.391,"0 , 0.0753075 , 0.391"
"448","Boonsri","2004","Nickel",4.76432258064516,0.057,31.14,"0.057 , 4.76432258064516 , 31.14"
"449","Boonsri","2004","Nitrates",1.12777941176471,0.36,2.362,"0.36 , 1.12777941176471 , 2.362"
"450","Boonsri","2004","Nitrites",0.0284764705882353,0.0117,0.075,"0.0117 , 0.0284764705882353 , 0.075"
"451","Boonsri","2004","Orthophosphate-phosphorus",0.0698852941176471,0,0.179,"0 , 0.0698852941176471 , 0.179"
"452","Boonsri","2004","p,p-DDT",0.00566666666666667,0.001,0.015,"0.001 , 0.00566666666666667 , 0.015"
"453","Boonsri","2004","Petroleum hydrocarbons",0,0,0,"0 , 0 , 0"
"454","Boonsri","2004","Potassium",2.78125,2,4,"2 , 2.78125 , 4"
"455","Boonsri","2004","Silica (SiO2)",8.40598333333333,0.417,18.15,"0.417 , 8.40598333333333 , 18.15"
"456","Boonsri","2004","Sodium",14.4153846153846,11,19.2,"11 , 14.4153846153846 , 19.2"
"457","Boonsri","2004","Sulphates",30.8641935483871,11.6,52.7,"11.6 , 30.8641935483871 , 52.7"
"458","Boonsri","2004","Total coliforms",7.60392857142857,0.17,16,"0.17 , 7.60392857142857 , 16"
"459","Boonsri","2004","Total extractable matter",0,0,0,"0 , 0 , 0"
"460","Boonsri","2004","Total phosphorus",0.0796323529411765,0,0.22,"0 , 0.0796323529411765 , 0.22"
"461","Boonsri","2004","Water temperature",14.3571428571429,0.2,28,"0.2 , 14.3571428571429 , 28"
"462","Boonsri","2004","Zinc",43.7258064516129,0,572,"0 , 43.7258064516129 , 572"
"463","Boonsri","2005","Alachlor",0.0987727272727273,0,0.308,"0 , 0.0987727272727273 , 0.308"
"464","Boonsri","2005","Aldrin",0.00747058823529412,0,0.094,"0 , 0.00747058823529412 , 0.094"
"465","Boonsri","2005","alpha-Hexachlorocyclohexane",0.0312881355932203,0,0.145,"0 , 0.0312881355932203 , 0.145"
"466","Boonsri","2005","Ammonium",0.237430555555556,0.041,0.65,"0.041 , 0.237430555555556 , 0.65"
"467","Boonsri","2005","Anionic active surfactants",0.0368194444444444,0.025,0.096,"0.025 , 0.0368194444444444 , 0.096"
"468","Boonsri","2005","Atrazine",0.100577777777778,0,0.351,"0 , 0.100577777777778 , 0.351"
"469","Boonsri","2005","beta-Hexaxchlorocyclohexane",0.10340625,0,0.347,"0 , 0.10340625 , 0.347"
"470","Boonsri","2005","Bicarbonates",186.089583291667,146.399994,244,"146.399994 , 186.089583291667 , 244"
"471","Boonsri","2005","Biochemical Oxygen",2.67430555555556,1.07,3.98,"1.07 , 2.67430555555556 , 3.98"
"472","Boonsri","2005","Cadmium",5.65704537878788,0.05,68.389999,"0.05 , 5.65704537878788 , 68.389999"
"473","Boonsri","2005","Calcium",48.3597223055556,32.299999,65.410004,"32.299999 , 48.3597223055556 , 65.410004"
"474","Boonsri","2005","Chemical Oxygen Demand (Cr)",7.83736111111111,0,10.9,"0 , 7.83736111111111 , 10.9"
"475","Boonsri","2005","Chemical Oxygen Demand (Mn)",4.72680555555556,2.39,6.96,"2.39 , 4.72680555555556 , 6.96"
"476","Boonsri","2005","Chlorides",22.5427777222222,16.950001,28.5,"16.950001 , 22.5427777222222 , 28.5"
"477","Boonsri","2005","Chromium",1.51819444444444,0.05,9.782,"0.05 , 1.51819444444444 , 9.782"
"478","Boonsri","2005","Copper",6.15312501388889,1.04,36.779999,"1.04 , 6.15312501388889 , 36.779999"
"479","Boonsri","2005","Dieldrin",0.0748245614035088,0,0.612,"0 , 0.0748245614035088 , 0.612"
"480","Boonsri","2005","Dissolved oxygen",8.20652777777778,3.9,12.5,"3.9 , 8.20652777777778 , 12.5"
"481","Boonsri","2005","Endosulfan (alpha)",0.0653888888888889,0,0.923,"0 , 0.0653888888888889 , 0.923"
"482","Boonsri","2005","Endosulfan (beta)",0.00622222222222222,0,0.124,"0 , 0.00622222222222222 , 0.124"
"483","Boonsri","2005","Endrin",0.124184615384615,0,0.639,"0 , 0.124184615384615 , 0.639"
"484","Boonsri","2005","Fecal coliforms",0.0535454545454545,0,0.24,"0 , 0.0535454545454545 , 0.24"
"485","Boonsri","2005","Fecal streptococci ",0.0133939393939394,0,0.098,"0 , 0.0133939393939394 , 0.098"
"486","Boonsri","2005","gamma-Hexachlorocyclohexane",0.0945588235294118,0,0.88,"0 , 0.0945588235294118 , 0.88"
"487","Boonsri","2005","Heptachlor",0.00784745762711864,0,0.093,"0 , 0.00784745762711864 , 0.093"
"488","Boonsri","2005","Heptachloroepoxide",0.009,0,0.236,"0 , 0.009 , 0.236"
"489","Boonsri","2005","Iron",0.873736111111111,0.048,4.159,"0.048 , 0.873736111111111 , 4.159"
"490","Boonsri","2005","Lead",5.21077271212121,0.558,25.32,"0.558 , 5.21077271212121 , 25.32"
"491","Boonsri","2005","Macrozoobenthos",1.91111111111111,1.56,2.1,"1.56 , 1.91111111111111 , 2.1"
"492","Boonsri","2005","Magnesium",13.48083325,7.7,22.299999,"7.7 , 13.48083325 , 22.299999"
"493","Boonsri","2005","Manganese",0.0743191489361702,0.02,0.585,"0.02 , 0.0743191489361702 , 0.585"
"494","Boonsri","2005","Mercury",0.0462083333333333,0,1.109,"0 , 0.0462083333333333 , 1.109"
"495","Boonsri","2005","Methoxychlor",0.014,0.014,0.014,"0.014 , 0.014 , 0.014"
"496","Boonsri","2005","Metolachlor",0.0353333333333333,0,0.108,"0 , 0.0353333333333333 , 0.108"
"497","Boonsri","2005","Nickel",2.47316666666667,0.173,15.23,"0.173 , 2.47316666666667 , 15.23"
"498","Boonsri","2005","Nitrates",1.02026388888889,0.192,2.19,"0.192 , 1.02026388888889 , 2.19"
"499","Boonsri","2005","Nitrites",0.0330833333333333,0.011,0.078,"0.011 , 0.0330833333333333 , 0.078"
"500","Boonsri","2005","Orthophosphate-phosphorus",0.0716944444444444,0.015,0.13,"0.015 , 0.0716944444444444 , 0.13"
"501","Boonsri","2005","Oxygen saturation",78.5048486363636,50.57,94.5,"50.57 , 78.5048486363636 , 94.5"
